dataset_id,scaling,log_transform,feature_subset,duplicate_handling,missingness,seed,universe_id,split,metrics_path,metrics_status,failure_reason,l2_dim0,tp_dim0,l2_dim1,tp_dim1,l2_dim2,tp_dim2,l2_aggregate,l2_average,recon_n,recon_mse_mean,recon_mse_median,recon_mse_std,recon_mse_p95,recon_mse_p99,recon_mse_max,recon_n_benign,recon_n_attack,recon_benign_mse_mean,recon_benign_mse_median,recon_attack_mse_mean,recon_attack_mse_median
NF-ToN-IoT-v3,quantile,log1p,without_confounders,drop,impute_median,420,ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-420_metrics_test.json,ok,,0.06821468473800599,0.1980400918641863,0.12155436708559153,0.2023414687699627,5.619725783051705,1.2251970409652766,5.809494834875303,1.9364982782917677,3456439,0.37280041493052213,0.20377063751220703,0.4964103489777822,1.136752474308013,3.1048054981231696,14.558416366577148,1726374,1730065,0.2171778791670727,0.14754892885684967,0.528090938440384,0.3766555190086365
NF-ToN-IoT-v3,quantile,log1p,without_confounders,drop,impute_median,4200,ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-4200_metrics_test.json,ok,,0.04931221223984278,0.22660676762444631,0.06876417537819161,0.2340960020632237,0.002607669171929921,0.04058344176278416,0.12068405678996431,0.040228018929988105,3456439,0.3010227616831752,0.12144051492214203,0.5334153944942811,1.1089280843734723,3.2576002979278567,14.396065711975098,1726373,1730066,0.12069912294916955,0.03652363643050194,0.48096148146157763,0.30172981321811676
NF-ToN-IoT-v3,quantile,log1p,without_confounders,drop,impute_median,42000,ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-quantile_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-42000_metrics_test.json,ok,,0.06542081303863043,0.2800790396429637,0.06003411159371156,0.3010470826131112,0.010489590259030084,0.059109932269776184,0.13594451489137208,0.04531483829712402,3456439,0.3179829327146041,0.13596531748771667,0.5523518446951565,1.1073222637176459,3.399495854377747,15.208956718444824,1726373,1730066,0.1307193804622553,0.03935609757900238,0.5048467520674751,0.35157953202724457
NF-UNSW-NB15-v3,zscore,none,all,keep,drop_rows,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-42_metrics_test.json,ok,,0.14316882280516335,0.03510831657006357,0.0030996104797685734,0.0019413507201507072,3.560573610978282e-06,3.0782118422365065e-05,0.1462719938585429,0.04875733128618096,448560,3.5311866788347848,0.09873068705201149,62.20285370472122,0.5581303417682628,110.46498023986815,28041.1484375,430245,18315,0.23337419866768072,0.09566791355609894,81.00142039597897,109.52517700195312
NF-UNSW-NB15-v3,zscore,none,all,keep,drop_rows,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-420_metrics_test.json,ok,,0.2009806713200169,0.035538440474349245,0.0007506025941707888,0.000581171128598872,1.2522295882907097e-05,1.590311502278056e-05,0.2017437962100706,0.06724793207002354,448546,1.2171117775157474,0.12098538503050804,42.66216117304757,0.4908895567059517,25.686410236358643,14054.3076171875,430180,18366,0.15588350000946827,0.11830775439739227,26.073867762360088,25.302255630493164
NF-UNSW-NB15-v3,zscore,none,all,keep,drop_rows,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-4200_metrics_test.json,ok,,0.43997288306607957,0.04646813591031605,0.0008010133495114292,0.000978169551555897,2.2378521446557623e-05,3.45305834281957e-05,0.44079627493703755,0.1469320916456792,448732,1.7998713084879674,0.0876411460340023,41.10693598651213,0.4565315499901752,50.74872959136963,17322.16796875,430336,18396,0.17507965849691454,0.0849245972931385,39.8084785867305,49.773122787475586
NF-UNSW-NB15-v3,zscore,none,all,keep,drop_rows,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-drop_rows_sd-42000_metrics_test.json,ok,,0.1638921172906842,0.030493096753873655,0.0018945655038280405,0.0007639178437870125,2.5142790551278403e-06,1.761031446755679e-05,0.16578919707356737,0.05526306569118913,448496,1.038466222480062,0.07977547496557236,23.57288634836884,0.3448251858353615,26.891991996765135,11690.4462890625,430100,18396,0.12299543003098776,0.07713744416832924,22.44224899223147,26.388029098510742
NF-UNSW-NB15-v3,zscore,none,all,keep,impute_median,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-42_metrics_test.json,ok,,0.13167781724496735,0.02635589894990052,0.0009097305120393258,0.0013862971865134966,0.00012739932894672526,0.0001254493824945328,0.1327149470859534,0.044238315695317804,473085,1.023738268626212,0.07686100155115128,53.123499514625216,0.9010739207267752,12.962525024414061,29145.7890625,447547,25538,0.176518436388934,0.07341829687356949,15.871051850672456,12.340800762176514
NF-UNSW-NB15-v3,zscore,none,all,keep,impute_median,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-420_metrics_test.json,ok,,0.2252502369983242,0.03671537144027851,0.0001851855932084084,0.0001802584268976186,4.212333484102629e-06,9.32256839138529e-06,0.2254396349250167,0.07514654497500557,473085,5.122886737007323,0.12292768806219101,47.973135341778494,2.528364801406859,111.50475463867187,15146.7568359375,447547,25538,0.1751581804356532,0.11898104846477509,91.83058006882584,110.33549499511719
NF-UNSW-NB15-v3,zscore,none,all,keep,impute_median,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-4200_metrics_test.json,ok,,0.4686504742015734,0.04652806596439372,0.00015688371498872022,0.0002760685410738217,7.759444838246947e-07,8.679884821088958e-06,0.468808133861046,0.15626937795368198,473085,1.9743615271294497,0.08550209552049637,23.31474521817334,1.5322658300399767,38.37203872680663,7942.2958984375,447547,25538,0.15713677600586518,0.08177435398101807,33.82076632355466,37.13233947753906
NF-UNSW-NB15-v3,zscore,none,all,keep,impute_median,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-keep_miss-impute_median_sd-42000_metrics_test.json,ok,,0.11200587773312012,0.02319141186452368,0.0002607492646219263,0.0006528879531064149,6.611858976630855e-06,2.5860487171353154e-05,0.11227323885671868,0.03742441295223956,473085,0.9510616801172885,0.08409067243337631,25.829245779897345,0.8355555891990641,14.882674140930167,11637.392578125,447547,25538,0.14292967125928618,0.07995469123125076,15.113371029650235,13.862513542175293
NF-UNSW-NB15-v3,zscore,none,all,drop,drop_rows,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-42_metrics_test.json,ok,,0.3244538446697932,0.04265182657327519,0.0001484827823490529,0.00023360268917671037,2.3084535124610897e-07,5.9497126438336034e-06,0.3246025582974935,0.10820085276583118,448344,0.8897690549214645,0.09740886092185974,84.6439951309955,0.4267994433641428,13.050958518981934,51139.90625,429963,18381,0.18643913471278778,0.09438347816467285,17.34185775970811,12.40766429901123
NF-UNSW-NB15-v3,zscore,none,all,drop,drop_rows,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-420_metrics_test.json,ok,,0.4519350832886709,0.04472748805286203,0.0009703625783030873,0.00042657095629691587,7.320952963090187e-07,5.0750938160456935e-06,0.4529061779622703,0.15096872598742342,448529,1.8830314786879658,0.1271577924489975,36.70184749877741,0.5347973108291534,52.24951583862305,16539.251953125,430084,18445,0.23307380838563974,0.12421802431344986,40.35526756837653,51.569252014160156
NF-UNSW-NB15-v3,zscore,none,all,drop,drop_rows,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-4200_metrics_test.json,ok,,0.14932904620961954,0.03456811852688338,0.0009242981403163119,0.0018208290867311413,5.685102921353297e-06,1.7535789938259482e-05,0.1502590294528572,0.0500863431509524,448198,0.7162188754862071,0.07973688840866089,14.53596178826401,0.3503759026527401,18.567080059051513,5901.28759765625,429882,18316,0.10726090424473567,0.07715918496251106,15.008644655854532,17.907368659973145
NF-UNSW-NB15-v3,zscore,none,all,drop,drop_rows,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-drop_rows_sd-42000_metrics_test.json,ok,,0.21635772150495025,0.031422736217712514,0.0008739423287953356,0.0008291953773687286,6.285484612708365e-07,1.1948852817154001e-05,0.21723229238220687,0.07241076412740229,448338,0.8292975330254728,0.09247639402747154,21.75087928892687,0.4709309533238408,16.918936042785646,5713.16162109375,429916,18422,0.14008080343181045,0.0894458144903183,16.91361517063208,16.32058620452881
NF-UNSW-NB15-v3,zscore,none,all,drop,impute_median,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-42_metrics_test.json,ok,,0.3378600155556018,0.045399924221386855,9.898734653633669e-05,0.0002058254552298733,2.5648171651345845e-06,8.287250058968263e-06,0.33796156771930325,0.11265385590643441,470122,1.372132775567387,0.08827995881438255,86.43586071978673,1.1843522071838337,17.88588180541992,52853.96484375,444586,25536,0.17526516998597855,0.08437539637088776,22.209796516756928,17.04720401763916
NF-UNSW-NB15-v3,zscore,none,all,drop,impute_median,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-420_metrics_test.json,ok,,0.4604879574708742,0.04438974066182068,0.00021113449815571495,0.0003384076929459811,0.0001197980322620414,4.644340008256493e-05,0.46081889000129195,0.15360629666709733,470122,0.7306520061266288,0.08970736712217331,27.06147545764538,0.7200729995965919,4.79768841266632,11509.66796875,444586,25536,0.17959502756912601,0.08586326986551285,10.324645500368716,4.268704175949097
NF-UNSW-NB15-v3,zscore,none,all,drop,impute_median,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-4200_metrics_test.json,ok,,0.10691562706442495,0.02751824108957466,0.0006669475221459048,0.0016076027139318967,1.080690754198468e-05,5.987613934219717e-05,0.10759338149411284,0.03586446049803761,470122,1.8677263091247382,0.08631806448101997,87.78126863816053,1.0221276104450179,23.209116706848125,31708.0,444586,25536,0.1654203492979119,0.08226511254906654,31.505155720762012,21.969797134399414
NF-UNSW-NB15-v3,zscore,none,all,drop,impute_median,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-all_dup-drop_miss-impute_median_sd-42000_metrics_test.json,ok,,0.23710356348182351,0.028719782329387104,0.0002323266463255077,0.00048614427643137376,7.582727592157681e-07,1.8242501042718717e-05,0.23733664840090823,0.07911221613363607,470122,1.5291028767979278,0.09256475791335106,19.770078119768165,0.9419829487800566,25.485474243164056,5180.869140625,444586,25536,0.1436375434865105,0.08831778541207314,25.650284372552537,24.28633213043213
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,drop_rows,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-42_metrics_test.json,ok,,0.1453307666079585,0.035185987388487286,0.0016879095458571375,0.0013843325136853497,4.626604255276058e-06,2.6031153579185348e-05,0.1470233027580709,0.04900776758602363,448560,1.182685367577007,0.023087206296622753,56.19603356229156,0.2959379360079764,30.33441524505613,30313.140625,430245,18315,0.13231875159231418,0.02150891162455082,25.857268206470494,28.98889923095703
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,drop_rows,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-420_metrics_test.json,ok,,0.19019080512223274,0.032657458128666744,0.000468574687384679,0.00030786323805195593,2.479442270148315e-07,5.134555179269052e-06,0.19065962775384443,0.06355320925128148,448546,0.8936060828955614,0.06393328309059143,38.43329713464704,0.4233142286539078,16.15151357650757,13514.599609375,430180,18366,0.1105266339524772,0.06254547834396362,19.23538531333964,15.595539093017578
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,drop_rows,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-4200_metrics_test.json,ok,,0.4092487009394232,0.04231411635118177,0.0005300646995300614,0.0005871069852172745,1.3171764113274116e-05,1.745515181316417e-05,0.4097919374030666,0.13659731246768886,448732,0.9685611312735131,0.03627625107765198,38.526188871554524,0.47243366837501066,20.88175235748291,16669.3984375,430336,18396,0.14537157529115685,0.033760739490389824,20.225361564151488,20.461369514465332
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,drop_rows,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-drop_rows_sd-42000_metrics_test.json,ok,,0.10350654603175702,0.022802911638596542,0.0013490149441252005,0.001232270208049825,5.088957509940105e-06,2.5789925337482104e-05,0.10486064993339216,0.034953549977797385,448496,0.9742336508645782,0.021646964363753796,25.158551286858337,0.3025074601173401,26.517479705810544,13223.16796875,430100,18396,0.07584689097865016,0.019692497327923775,21.97859032769311,25.959891319274902
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,impute_median,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-42_metrics_test.json,ok,,0.15305877501785214,0.02726850437349702,0.0005880775721208184,0.0006333554840498417,9.020302987862298e-06,3.4266865103667807e-05,0.15365587289296082,0.05121862429765361,473085,0.9890057327729169,0.023444755002856255,57.62531179547583,0.7903931498527523,14.099759483337373,31561.744140625,447547,25538,0.13769741901696914,0.021394772455096245,15.907968920827313,13.134455680847168
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,impute_median,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-420_metrics_test.json,ok,,0.20674071176899436,0.034309024823571364,0.0004742126313596808,0.0005301341746094121,1.1471383993751397e-05,1.8809498397345752e-05,0.2072263957843478,0.06907546526144927,473085,2.416429888598898,0.01929340325295925,34.92194500381769,1.3847380638122502,49.75033187866211,13863.7412109375,447547,25538,0.05728353360565511,0.01753661036491394,43.75987392251545,48.39204025268555
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,impute_median,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-4200_metrics_test.json,ok,,0.4921704141821675,0.048728368163564156,0.00021624828394856574,0.0004958464936422403,6.378033021129792e-06,2.1993946734703197e-05,0.4923930404991372,0.1641310134997124,473085,1.6441529347207642,0.029167143628001213,34.400795458184305,1.156106352806091,30.032191619873032,17226.98828125,447547,25538,0.13581164496557593,0.026022715494036674,28.077453083756133,28.77262592315674
NF-UNSW-NB15-v3,zscore,none,without_confounders,keep,impute_median,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-keep_miss-impute_median_sd-42000_metrics_test.json,ok,,0.1199062491764733,0.02194597173516091,0.0005251786153136673,0.0007279218981288932,0.006501580793482579,0.0005420171117040169,0.12693300858526954,0.042311002861756514,473085,3.312998558573072,0.024878649041056633,28.84920367341175,1.6874335050582885,76.51457977294922,12971.7333984375,447547,25538,0.08595297607487876,0.02311103604733944,59.86615735371439,71.02534484863281
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,drop_rows,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-42_metrics_test.json,ok,,0.3296606910974578,0.04185940139786269,0.00020530670597436153,0.00047763689947813204,8.590935312737863e-06,2.0097421014799074e-05,0.3298745887387449,0.10995819624624831,448188,0.7278484313864483,0.021565107628703117,40.87615462477238,0.28307635784149154,12.762268466949463,15388.759765625,429778,18410,0.10474409725790401,0.0192041527479887,15.274102343015862,12.52983283996582
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,drop_rows,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-420_metrics_test.json,ok,,0.459028531099858,0.045534543995346205,0.0001557195420964823,0.000316763364842488,1.8865563333710516e-06,6.512398219358104e-06,0.4591861371982878,0.1530620457327626,448226,2.4928417117323662,0.032343003898859024,34.77681171123726,0.5171481966972351,80.0800609588623,9588.2666015625,429894,18332,0.15404886818631144,0.03077581152319908,57.338631079143866,77.78650665283203
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,drop_rows,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-4200_metrics_test.json,ok,,0.17169136481033204,0.02937061557329327,0.0005147644280764454,0.00045420261865996686,3.839053826557409e-06,1.4438185671705971e-05,0.17220996829223503,0.05740332276407834,448301,1.7013811023388175,0.027656272053718567,36.23029579440896,0.4385788142681122,47.9902229309082,12563.3642578125,429939,18362,0.11151420669829014,0.02575392834842205,38.927488456918525,46.6158390045166
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,drop_rows,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-drop_rows_sd-42000_metrics_test.json,ok,,0.23135937457252762,0.03595594494771337,0.0004752259901805313,0.0009546139371947351,4.3912340313477243e-05,2.7382534892472376e-05,0.2318785129030216,0.07729283763434054,448104,1.572851016654903,0.019375557079911232,64.97009212731997,0.29122381657361956,42.33359241485596,37967.13671875,429837,18267,0.09399552579414368,0.0180110614746809,36.37149379462152,40.78718185424805
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,impute_median,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-42_metrics_test.json,ok,,0.3495523401279152,0.042391425751823766,0.0004780009798710862,0.00032541038289518283,1.7969514442371042e-06,1.220318608864763e-05,0.3500321380592305,0.11667737935307683,469995,1.3505968750528288,0.06484713405370712,45.067520056478934,0.9002678453922246,18.456161193847656,17391.833984375,444459,25536,0.18487057352439748,0.062312182039022446,21.64028775267756,17.06609535217285
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,impute_median,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-420_metrics_test.json,ok,,0.4411106149294485,0.04287137955791787,0.0001853553796973082,0.0002573126860959889,1.019684001671768e-05,2.4206888027021873e-05,0.4413061671491625,0.1471020557163875,469995,1.3327171682303998,0.025717511773109436,37.53461981692435,1.000772511959076,22.708688201904295,12921.541015625,444460,25535,0.12928846233901511,0.02426208835095167,22.279493068778073,21.744792938232422
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,impute_median,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-4200_metrics_test.json,ok,,0.1874661112698717,0.029628028543633916,0.00037354830832703764,0.0003528042334141641,0.00012216240595882516,4.2069413431713675e-05,0.18796182198415756,0.06265394066138585,469995,1.2690912741381954,0.031238989904522896,54.18521868674838,1.0922056198120051,17.72730487823486,25803.078125,444459,25536,0.11397606317365616,0.028126586228609085,21.37409407606834,15.303674697875977
NF-UNSW-NB15-v3,zscore,none,without_confounders,drop,impute_median,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-none_fs-without_confounders_dup-drop_miss-impute_median_sd-42000_metrics_test.json,ok,,0.21908538444089148,0.02688269192706595,0.0009292311890931354,0.0007194271261879772,6.764243304796543e-06,2.549281258161321e-05,0.22002137987328943,0.07334045995776314,469995,1.9081408738483756,0.02340223267674446,66.28612219840959,1.067067050933836,30.85226676940918,39194.7109375,444459,25536,0.13134547230996652,0.020526718348264694,32.83360717132487,30.03797149658203
NF-UNSW-NB15-v3,zscore,log1p,all,keep,drop_rows,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-42_metrics_test.json,ok,,0.05230470798265684,0.017330344267067182,0.0009211144275448502,0.003228471791524969,4.6974294420810914e-05,0.0005016916600643768,0.053272796704622496,0.01775759890154083,448560,0.9818081879051244,0.06350383535027504,5.128795169473584,0.2746288076043128,31.349602470397947,89.37391662597656,430245,18315,0.08856011805441527,0.0605696476995945,21.965456334938615,31.21738624572754
NF-UNSW-NB15-v3,zscore,log1p,all,keep,drop_rows,420,ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-420,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-420_metrics_test.json,ok,,0.056053657439859246,0.017499373669695825,0.0002653392645018001,0.0037676314847457314,5.368351698235755e-05,0.000709065836757612,0.0563726802213434,0.018790893407114467,448546,0.9885603603435642,0.05438210628926754,5.188330680671801,0.28667741268873215,31.589586353302003,134.6808319091797,430180,18366,0.08294300155687817,0.0520608127117157,22.20049956337398,31.484956741333008
NF-UNSW-NB15-v3,zscore,log1p,all,keep,drop_rows,4200,ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-4200,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-4200_metrics_test.json,ok,,0.04709514028294837,0.01098597898654563,0.003610105570238253,0.0043813491585327526,0.00024483583206690566,0.0004135922130948147,0.05095008168525353,0.016983360561751176,448732,0.4138928969410377,0.0557726938277483,1.93286323305741,0.25330200344324005,11.697755756378173,136.204345703125,430336,18396,0.07604001147921291,0.0533839613199234,8.317255547413957,11.29403305053711
NF-UNSW-NB15-v3,zscore,log1p,all,keep,drop_rows,42000,ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-42000,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-drop_rows_sd-42000_metrics_test.json,ok,,0.10553910619041654,0.020239129042836857,0.0022671097874813534,0.008329146744540224,0.0008532994127215889,0.0016259734948139096,0.10865951539061948,0.03621983846353983,448496,0.9607077024934767,0.04930019751191139,5.073943989611187,0.23248717933893204,30.879383945465086,99.25829315185547,430100,18396,0.0712428973779894,0.04729346185922623,21.7564683395978,30.78934383392334
NF-UNSW-NB15-v3,zscore,log1p,all,keep,impute_median,42,ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-UNSW-NB15-v3_sc-zscore_log-log1p_fs-all_dup-keep_miss-impute_median_sd-42_metrics_test.json,ok,,0.028319140539651046,0.010104724552855906,0.0001854416572730487,0.003209982303938909,5.938014764162843e-05,0.0006221272074873902,0.02856396234456572,0.009521320781521908,473085,0.225913994705578,0.0974150002002716,0.6533505877807302,0.4368959844112395,4.287167339324915,24.278959274291992,447547,25538,0.11348540780584153,0.09269250929355621,2.1961965846192895,1.5206604599952698
